"Manafort Tells Hannity in Text Exchange That He Would Have to “Make Sh*t Up” on Trump and Kushner For Mueller to Cut Him a Deal"	35
"Massive Crater In German Cornfield Likely Caused By Exploding WWII Bomb"	-20
"Meet Jeffrey Epstein, the billionaire financier arrested for alleged sex trafficking who's rubbed elbows with Donald Trump, Bill Clinton, and Kevin Spacey"	0
"NYT: New Details Emerge About Connection Of Bidens To Ukrainian Corruption Scandal"	28
"Nearly half of GPs have taken early retirement or slashed their hours over pensions row"	13
"New study claims white people's diets disproportionally contribute to climate change"	27
"Nordea Bank says its CEO will retire by end-2020"	0
"North Korean official calls John Bolton ‘dim-sighted’"	18
"Notre Dame Fire Could've Been Caused By A Cigarette, Prosecutors Say"	-20
"Officials: BA suspending flights from London for 2 days"	0
"One more day of extreme heat for East Coast"	-3
"Overpopulation, Not Climate Change, Caused California’s Water Crisis"	28
"Pastor Jailed by Turkey Can’t Believe LGBT Persecution of Christians in USA"	44
"Patrick Beverley, Jared Dudley, and the Art of Being an NBA Pest"	-21
"Pence's abrupt travel cancellation sparks speculation"	-3
"Photos of the Week: Snowy Ladybug, Shattered Lance, Mexican Smog"	-15
"Powell says don't play too much attention to the dot plot"	5
"Prostitution Should Stay Illegal Because Consent Is A Garbage Minimum Standard For Goodness"	27
"Raytheon and United Technologies are merging to create ‘military-industrial behemoth’"	-23
"Rep. Matt Gaetz allegedly hit by former rival in ‘milkshaking’ incident"	
"Sally Rooney’s Normal People will be tough to beat as book of the year"	-16
"Satire: Governor Northam Hacks Infowars’ Broadcast"	44
"Seven motorcyclists killed, 3 injured in crash with pickup truck"	18
"Southern Secessionist Intros Bernie at Fundraiser"	24
"Study: Children Near Lead Smelters Are Exposed to Lead in the Womb"	-24
"Teens are spending more on video games than ever before, and it's at least partially thanks to 'Fortnite'"	0
"The Billionaire and the Mayor Disrupting Taiwan’s Elections"	9
"The Books Briefing: The Dangerous, Enchanting Sea"	-15
"The Grotesque Horror Show of the Tory Leadership Race"	-28
"The Latest Balkans Breakdown is None of Washington’s Business"	28
"The New SAT ‘Adversity Score’ Turns the Idea of Meritocracy Into a Sham"	-15
"The New York Times Has 10 Years of Gnarly Tax Documents Showing Trump to Be a Mirage of a Man"	-21
"The New York Times Is Out to Make Its Obituaries Less White and Less Male"	-21
"The Surprising Way Bodycams Can Keep Police Officers From Helping People"	-21
"The Trump Administration Is Making Hezbollah Stronger"	9
"They wanted a son so much they made their daughter live as a boy"	-6
"Today’s back pages: Juventus target Pochettino, Arsenal rage, Conte wins £9m Chelsea dispute"	-10
"Transgender activist indicted on charges of theft — from anti-Trump 'Women's March'"	27
"Trump Doubles Down on Plan to Release Migrants in Sanctuary Cities"	-24
"Trump Yarmulkas cause a mini-outrage, reminders go out how Democrat versions were warmly embraced"	29
"Trump insists he cut secret immigration deal with Mexico"	18
"Trump is facing impeachment. The NRA is facing bankruptcy. It’s a good day in America"	-23
"Trump's Threatened Tariffs on Mexican Imports Might Not Happen. They Have Costs Anyway."	18
"Trump: White House Lawyer Emmet Flood 'Will Be Leaving Service On June 14th'"	-13
"US sanctions to hit Iran's metals industry, a major employer"	20
"United Extends Boeing 737 Max Grounding, Canceling Thousands Of Flights"	-20
"Video surfaces showing Nancy Pelosi advocating Republican policy on border crisis"	27
"Walmart Got a $2.2 Billion Tax Cut. Now It’s Laying Off Workers"	-24
"Watch Nancy Pelosi Stutter Slur and Suffer Memory Lapses In Press Conference"	44
"We don’t have 12 years to save the climate. We have 14 months."	-13
"Weekend heat wave to leave L.A. valleys and mountains sweltering"	-6
"What the Presidential Debate on Race Is Really About"	-28
"When John Paul Stevens Eviscerated Antonin Scalia"	-19
"‘Hell yes’! Guys, look who’s had a change of heart on Bernie Sanders (brace for whiplash)"	29
"‘It was Geraint’s decision’, says Egan Bernal after attack at Tour de France"	-6
"‘Stonewall Generation’ Confronts Old Age, Sickness — And Discrimination"	-24
"Bernie Sanders Puts Climate Change Doomsday Clock at 12 Years During Rally in Alabama"	-15
"Cory Booker's 'Second Look' Reforms Would Create More Chances To Reduce Federal Prison Sentences"	18
"DHS to Release 1.8K Border Crossers, Illegal Aliens into U.S. over Weekend"	-15
"Harrison Ford Thanks Trudeau For Fighting ‘World War III’ Climate Change"	24
"Hillary, Chelsea Clinton Plan to Launch Feminist Production Company"	
"House Republicans spin CBO report to claim $15 minimum wage is socialism"	-13
"Iran says it will not surrender even if it is bombed"	28
"Laura Yeager to make history as first woman to command Army infantry division"	18
"Lawmakers From 11 States Have a Plan to Tackle Suicide and Other Issues Veterans Face"	-23
"Melbourne will be first city outside US to get Uber's flying taxis"	-6
"NTSB joining Ethiopian Airlines crash investigation"	-3
"Nasa’s Valkyrie robot could help build Mars base"	-3
"O’Rourke feels 'really good' about 2020 campaign"	-3
"Pakistan sentences 3 to 5-year in jail over terror financing"	0
"Trump Promises ‘Phenomenal’ Health Care Plan Soon"	12
"US envoy on Iran says Trump wants diplomacy, not war"	20
"US officials express optimism negotiations with Iran possible"	9
"Walmart plans $73 million in upgrades for Louisiana stores; here's where, what to expect"	-23
"Wartime Conservatives Rise Up To Save The Soul Of America"	44
"'Her ancestors enslaved mine. Now we're friends'"	-3
"Andrew Yang: The Capitalist Candidate Championing a Universal Basic Income"	18
"Believe it or not, the British pound is one of world’s best-performing major currencies this year"	-5
"Beyond Meat's stock opens at $46, or 84% above the $25 IPO price"	5
"Carlos Ghosn on Twitter: Ready to ‘tell the truth’ about events"	28
"Chaplain Who Aided Paris Terror Attack Victims Helped Save Relics From Burning Notre Dame"	-20
"Colorado Caps Insulin Co-Pays At $100 For Insured Residents"	-5
"Dianne Feinstein Uses 20th Anniversary of Columbine to Push Gun Control"	-15
"Donald Trump Tells the Truth Today"	-24
"Dozens of Business Leaders Advocate Abortion Access: ‘Don’t Ban Equality’"	-15
"Durant could return for Game 3"	28
"Elephant Charges Tourists In Viral Video, Driver Makes Incredible Escape While Going In Reverse"	24
"Elizabeth Warren’s Trillion-Dollar Big Business Tax Plan Would Cost Amazon $698M+ Every Year"	-21
"Farage's Brexit Party Smashes 100,000 Registered Supporters Target, Aims to Pass Tory Party"	34
"For $500 million, Rivian will teach Ford how to make electric vehicles"	-5
"For Deeper Insights, Japanese Space Mission Bombed an Asteroid to Make a Crater"	-5
"Former Florida Sen. Bill Nelson vindicated after Gov. DeSantis confirms Russian hackers gained access to county voter databases in 2016"	-23
"Former Obama White House counsel indicted"	-3
"GOP Lawmakers Are Quietly Turning Against the Death Penalty"	-15
"Grateful Mom Donates 120 Dresses To High School For Senior Ball"	
"House Passes $17 Billion Disaster-Aid Package over Trump’s Objections"	20
"House Passes Mass Amnesty Bill Which Would Give Millions Of Illegal Immigrants A Path To Citizenship"	44
"Illinois House Passes Bill Requiring Women, African-Americans on Corporate Boards"	44
"In Praise of the Wild Overuse of Slow Motion on “Chef’s Table”"	-9
"Iran Announces Another Move That Could Mean It’s Closer To Nuclear Capabilities"	24
"Iran Says It Has Broken Stockpile Limit Set By Nuclear Deal"	-20
"I’m Still Mad About the Dark ‘Game of Thrones’ Lighting"	-21
"Jane Eyre is a startlingly modern heroine. A new ballet shows why."	-16
"July WTI oil climbs 23 cents, or 0.4%, to settle at $52.51/bbl"	5
"July WTI oil down $1.80, or 3.4%, to settle at $51.68/bbl on Nymex"	5
"Killing Eve Season 2 Is as Macabre and Audacious as Ever"	-15
"Lottery Ticket Worth $530 Million Sold in San Diego Store"	-28
"Nasdaq Composite up 0.2% at 8,201"	5
"Nasdaq on track for best monthly gain, up 5.4%, since January"	5
"Pennsylvania Attorney General Josh Shapiro Will Support Repeal of Controversial Law Stripping Larry Krasner of Authority"	-23
"People Are Picking Up Trash For A New Internet Challenge"	
"Persistence pays, but the formation stays: Sunday reflection"	
"Pet-ownership is booming across the world"	4
"Pete Buttigieg shows how to campaign on values in the age of Trump"	-10
"Protester grabs Kamala Harris' microphone at San Francisco forum"	-3
"Racist Voter Suppression Made Alabama’s Abortion Ban Possible"	-24
"Red Cross ready to aid Venezuela, warns against politics"	20
"Search Team Finds French Submarine More Than 50 Years After Disappearance"	24
"Security Brief: Bolton’s Warning to Iran"	9
"Single Mom Makes Plea For Electricity On Twitter, Gets Over 100 Times The Amount Asked"	
"Six ProPublica Reporters Named Livingston Finalists"	-5
"Texas Governor Announces $1.6B Deal For Teacher Raises"	
"The Green New Deal Costs Less Than Doing Nothing"	-19
"The Internet Is in Agreement. Tormund Is the Mood-Lightening MVP of Game of Thrones"	-1
"The Myths of Means-Testing Are Still Alive Among Democrats"	-28
"This DIY Artist Transforms into Haunted House Icons in This Hilarious Series"	-10
"This progressive Muslim woman could make history in Virginia’s state Senate primary race"	-13
"Three Hours, No Abortion: Planned Parenthood Freaks Out at CNN Debate"	
"Trump Is Expanding Obamacare . . . in a Good Way"	20
"Trump Successfully Leverages America's Economic Might"	
"Trump and R.N.C. Raised $105 Million in 2nd Quarter, a Sign He Will Have Far More Money Than in 2016"	-5
"Twitter users stunned to discover oddly similar, 'amazing' wrist freckles"	27
"Uh oh: New WaPo/ABC poll puts abortion support at generational high"	
"Ukraine’s Presidential Election Proves the Country’s Democratic Spirit Is Alive and Well"	-15
"Valerie Jarrett: US Ready For a Female President"	-28
"Video of Cocaine Bust at Sea Shows Importance of Coast Guard Funding"	-15
"Violence Against Women Act would close the ‘boyfriend loophole’ in gun bans"	-13
"Warren and Sanders are Talking Tough About Corporate Control of Food"	-24
"With Support of 8 Republicans, House Passes Equality Act"	-15
"Zarif says Iran not seeking nuclear arms: Twitter"	28
"101-Year-Old WWII Veteran Commissions Grandson At Air Force Academy Ceremony"	
"Baton Rouge area adds 600 jobs for 12 months through April"	-23
"Dramatic moment 120mph police chase ends when officers in four cars box in stolen Volkswagen"	13
"Protesters belt out Les Miserables song in front of police headquarters"	-6
"Purdue Names Stadium Entrance After Superfan Tyler Trent"	
"'I Was Utterly Gutted': Farai Chideya Endures 3 Failed Adoptions"	-5
"1,600 Hotel Guests In South Korea Were Secretly Livestreamed On The Internet"	-20
"2 Earthquakes Shake The Philippines; At Least 16 Dead"	-5
"2 teens dead after being electrocuted trying to rescue dog in canal"	18
"3 Killed as Cliff Collapses on Popular California Beach"	-28
"6-year-old in critical condition after being thrown from 10th floor of Tate Modern"	-6
"A Conservative Vision for Health Care"	-15
"A False Answer, a Big Political Connection and $260 Million in Tax Breaks"	-5
"A Fourth American Tourist Dies At Dominican Resorts In 2 Months"	24
"A Portrait of Poverty and Desperation"	9
"A father fights to keep his daughter alive as anti-vaccine sentiment swells in Italy"	-6
"AT&T’s streaming service, DirecTV Now, has lost nearly 20 percent of its subscribers in the last 6 months"	-10
"Afghanistan war: This is the human cost"	-3
"Aid group: More funds needed for Ebola safe burials in Congo"	20
"Almost Half of Young Russians Want to Emigrate, Gallup Poll Says"	-28
"Andrea Mitchell: I'm 'Sad' That 'Shameful' Republicans 'Undermined' Unbiased Investigation"	
"Another hiker went missing on Maui. This time, the search ended in tragedy."	-10
"Biden Got Demolished, Doesn't Look So 'Electable' Anymore"	
"Bill de Blasio Is the Worst 2020 Candidate on Property Rights"	18
"Boy, 14, is airlifted to hospital after a TREE falls on him while he walks into school"	13
"Couple Dies Of Bubonic Plague After Eating Raw Marmot Meat"	-20
"Depression is on the rise among millennials, but 20% of them don't seek treatment — and it's likely because they can't afford it"	0
"Equifax Victims Won’t See Much of $700M Award"	44
"Ex-headteacher, 65, stricken by motor neurone disease prepares to end his life at Dignitas"	13
"For the Poor, Falling Poverty Numbers Aren’t Always Good News"	9
"France: President Macron Confirms Lyon Explosion is 'Attack', Eight Injured"	-15
"Fresno County man charged in string of three killings"	-6
"He was wrongfully jailed for more than a decade. Years later, he died in a hit-and-run"	-6
"Homelessness among Michigan’s children: The problem is far larger, and more diverse, than you think"	44
"Intel puts modem business up for sale, held talks with Apple: WSJ"	28
"Jim Carrey and Alessandra Mussolini—Benito Mussolini’s Granddaughter—Are Feuding on Twitter"	-21
"Kennedy Granddaughter Found Dead at Family’s Hyannis Port Compound After Apparent Drug Overdose"	-21
"Khan's London: Bus Driver Crashes Into Depot After Smoking Crack"	34
"Lost Children Archive: Valeria Luiselli's New Novel Bears Witness to the U.S. Immigration Crisis"	-19
"Mom suffers severe foot burns after stepping on sand under 'cold' disposable barbecue"	27
"NY Times Bemoans ‘Disciplined’ Mueller Outfoxed by Trump and ‘Handpicked’ Barr"	
"Nearly 8 Months After Hurricane Michael, Florida Panhandle Feels Left Behind"	-5
"New Zealand marks one week since mosque attack with prayers, scarves"	28
"OTC Birth Control Won’t Help Women If They Don’t Get Better Information"	27
